shipment_id,customer_id,origin_port,destination_port,container_type,booking_lead_days,transshipment_count,port_congestion_score,weather_risk_score,historical_delay_rate,carrier_reliability_score
TRN_04065,CUS_D,LAX,SGN,45HC,22,2,0.527,0.466,0.081,0.491
TRN_04066,CUS_D,SGN,SIN,20GP,8,0,0.086,0.031,0.334,0.791
TRN_04067,CUS_D,PUS,SIN,20GP,8,2,0.319,0.124,0.147,0.831
TRN_04068,CUS_C,SHA,LAX,40GP,5,2,0.573,0.65,0.079,0.577
TRN_04069,CUS_A,SHA,SHA,40HC,10,3,0.612,0.598,0.099,0.662
TRN_04070,CUS_C,LAX,LAX,20GP,9,1,0.21,0.152,0.09,0.519
TRN_04071,CUS_D,LAX,SHA,40HC,10,1,0.419,0.222,0.128,0.767
TRN_04072,CUS_C,SHA,PUS,40HC,6,0,0.556,0.184,0.443,0.706
TRN_04073,CUS_D,SGN,SIN,40HC,4,2,0.587,0.394,0.267,0.306
TRN_04074,CUS_B,SGN,SGN,40GP,21,3,0.479,0.217,0.333,0.793
TRN_04075,CUS_C,HKG,RTM,40HC,11,2,0.63,0.142,0.009,0.557
TRN_04076,CUS_B,LAX,SHA,40HC,3,3,0.674,0.317,0.106,0.689
TRN_04077,CUS_C,SIN,HAM,45HC,21,0,0.346,0.188,0.189,0.889
TRN_04078,CUS_B,RTM,SIN,45HC,7,2,0.312,0.221,0.281,0.846
TRN_04079,CUS_A,RTM,HKG,40GP,12,0,0.281,0.327,0.178,0.99
TRN_04080,CUS_A,PUS,SHA,45HC,25,1,0.292,0.16,0.171,0.645
TRN_04081,CUS_C,PUS,LAX,20GP,9,1,0.386,0.414,0.167,0.764
TRN_04082,CUS_A,LAX,SGN,40GP,6,1,0.276,0.523,0.08,0.944
TRN_04083,CUS_B,SGN,SIN,45HC,21,2,0.615,0.231,0.195,0.816
TRN_04084,CUS_A,SHA,SIN,40HC,3,3,0.727,0.117,0.459,0.915
TRN_04085,CUS_B,RTM,SGN,20GP,15,2,0.47,0.452,0.519,0.848
TRN_04086,CUS_A,HAM,HKG,20GP,24,0,0.539,0.313,0.178,0.585
TRN_04087,CUS_B,HKG,SIN,40HC,13,3,0.06,0.496,0.078,0.929
TRN_04088,CUS_D,SHA,LAX,45HC,5,1,0.502,0.827,0.164,0.788
TRN_04089,CUS_A,SGN,SIN,20GP,24,2,0.221,0.168,0.125,0.628
TRN_04090,CUS_D,SIN,SGN,40GP,22,3,0.315,0.653,0.126,0.986
TRN_04091,CUS_A,SGN,SHA,40HC,12,1,0.554,0.186,0.281,0.947
TRN_04092,CUS_C,HKG,SIN,40HC,5,2,0.553,0.344,0.384,0.334
TRN_04093,CUS_B,PUS,SIN,40GP,16,2,0.429,0.228,0.229,0.62
TRN_04094,CUS_B,HKG,PUS,45HC,23,2,0.574,0.331,0.18,0.943
TRN_04095,CUS_A,SIN,HKG,40HC,1,1,0.183,0.642,0.075,0.844
TRN_04096,CUS_C,RTM,SGN,45HC,15,2,0.651,0.393,0.339,0.928
TRN_04097,CUS_A,LAX,SIN,40GP,10,3,0.636,0.233,0.072,0.991
TRN_04098,CUS_B,RTM,HAM,20GP,11,3,0.312,0.218,0.073,0.51
TRN_04099,CUS_C,RTM,LAX,45HC,7,1,0.314,0.37,0.108,0.668
TRN_04100,CUS_A,RTM,HKG,45HC,19,0,0.501,0.134,0.344,0.885
TRN_04101,CUS_D,SHA,HAM,40GP,26,3,0.385,0.077,0.117,0.599
TRN_04102,CUS_D,LAX,PUS,45HC,3,2,0.184,0.052,0.218,0.473
TRN_04103,CUS_C,RTM,HKG,40GP,1,0,0.528,0.489,0.147,0.734
TRN_04104,CUS_A,RTM,SGN,40HC,12,3,0.194,0.663,0.227,0.325
TRN_04105,CUS_C,SIN,SIN,40GP,21,2,0.37,0.045,0.131,0.676
TRN_04106,CUS_D,HAM,HAM,40HC,3,3,0.113,0.231,0.036,0.449
TRN_04107,CUS_B,LAX,SGN,20GP,22,1,0.536,0.199,0.176,0.866
TRN_04108,CUS_D,SIN,LAX,20GP,21,1,0.377,0.533,0.275,0.979
TRN_04109,CUS_D,HAM,HAM,45HC,10,0,0.481,0.358,0.196,0.768
TRN_04110,CUS_A,RTM,PUS,40GP,10,1,0.7,0.374,0.515,0.968
TRN_04111,CUS_B,PUS,RTM,20GP,8,2,0.7,0.518,0.26,0.876
TRN_04112,CUS_B,HKG,SHA,40HC,21,3,0.546,0.68,0.162,0.933
TRN_04113,CUS_D,RTM,HKG,20GP,5,0,0.067,0.155,0.25,0.916
TRN_04114,CUS_A,PUS,SIN,40GP,10,0,0.58,0.282,0.298,0.831
TRN_04115,CUS_D,PUS,SGN,20GP,9,1,0.709,0.205,0.083,0.823
TRN_04116,CUS_B,SGN,PUS,45HC,11,0,0.216,0.476,0.27,0.803
TRN_04117,CUS_D,SIN,PUS,20GP,27,1,0.232,0.307,0.044,0.75
TRN_04118,CUS_A,HKG,RTM,40HC,1,2,0.349,0.072,0.621,0.841
TRN_04119,CUS_D,HAM,SIN,40GP,2,1,0.285,0.322,0.04,0.555
TRN_04120,CUS_D,LAX,HKG,40HC,12,1,0.645,0.143,0.073,0.79
TRN_04121,CUS_D,SIN,SGN,20GP,14,1,0.175,0.626,0.255,0.669
TRN_04122,CUS_A,HAM,SHA,45HC,29,3,0.26,0.177,0.124,0.564
TRN_04123,CUS_D,RTM,SHA,45HC,8,1,0.071,0.455,0.032,0.622
TRN_04124,CUS_B,SGN,SGN,20GP,17,2,0.308,0.318,0.418,0.744
TRN_04125,CUS_B,SGN,LAX,45HC,21,0,0.188,0.536,0.284,0.885
TRN_04126,CUS_A,SHA,SIN,40GP,21,0,0.242,0.368,0.387,0.76
TRN_04127,CUS_A,SHA,RTM,20GP,10,1,0.365,0.344,0.044,0.712
TRN_04128,CUS_B,RTM,LAX,40HC,25,2,0.853,0.487,0.16,0.937
TRN_04129,CUS_C,PUS,HKG,20GP,11,1,0.465,0.225,0.128,0.333
TRN_04130,CUS_B,HKG,SIN,40GP,13,1,0.412,0.141,0.541,0.773
TRN_04131,CUS_B,LAX,SHA,40GP,2,2,0.442,0.19,0.166,0.857
TRN_04132,CUS_A,LAX,RTM,40HC,29,1,0.681,0.092,0.087,0.674
TRN_04133,CUS_A,LAX,LAX,40HC,27,1,0.561,0.277,0.279,0.702
TRN_04134,CUS_D,PUS,HKG,20GP,8,0,0.707,0.405,0.039,0.498
TRN_04135,CUS_D,SGN,HAM,40GP,16,0,0.274,0.587,0.193,0.699
TRN_04136,CUS_A,HAM,SIN,45HC,25,3,0.297,0.616,0.125,0.742
TRN_04137,CUS_A,HKG,HAM,40GP,3,2,0.197,0.38,0.073,0.673
TRN_04138,CUS_C,RTM,SIN,20GP,20,1,0.373,0.267,0.256,0.483
TRN_04139,CUS_B,LAX,HKG,40GP,22,0,0.306,0.543,0.027,0.876
TRN_04140,CUS_C,PUS,PUS,40HC,19,3,0.521,0.113,0.181,0.587
TRN_04141,CUS_A,HKG,SHA,45HC,23,1,0.197,0.217,0.368,0.951
TRN_04142,CUS_D,RTM,SGN,40GP,7,1,0.424,0.165,0.266,0.939
TRN_04143,CUS_B,SHA,HAM,40GP,14,2,0.397,0.234,0.185,0.556
TRN_04144,CUS_D,HKG,SHA,40HC,19,0,0.507,0.479,0.647,0.687
TRN_04145,CUS_A,SGN,PUS,20GP,29,2,0.288,0.141,0.205,0.791
TRN_04146,CUS_C,SGN,HAM,45HC,2,3,0.694,0.151,0.101,0.676
TRN_04147,CUS_C,PUS,SGN,45HC,7,0,0.361,0.076,0.209,0.885
TRN_04148,CUS_C,SHA,SHA,20GP,10,3,0.326,0.317,0.349,0.917
TRN_04149,CUS_C,HKG,LAX,40GP,25,1,0.276,0.229,0.38,0.758
TRN_04150,CUS_D,PUS,RTM,40GP,23,0,0.155,0.423,0.24,0.575
TRN_04151,CUS_A,SGN,SHA,45HC,25,1,0.129,0.164,0.235,0.718
TRN_04152,CUS_B,HAM,PUS,40HC,19,0,0.638,0.685,0.423,0.717
TRN_04153,CUS_A,PUS,RTM,40HC,16,1,0.169,0.429,0.173,0.583
TRN_04154,CUS_B,HAM,SIN,40GP,12,0,0.102,0.716,0.166,0.69
TRN_04155,CUS_A,SHA,HAM,20GP,16,2,0.425,0.615,0.249,0.336
TRN_04156,CUS_D,HKG,LAX,40HC,3,1,0.511,0.133,0.195,0.819
TRN_04157,CUS_D,LAX,HKG,40GP,4,2,0.22,0.545,0.266,0.953
TRN_04158,CUS_B,SGN,SIN,45HC,3,0,0.37,0.116,0.196,0.723
TRN_04159,CUS_C,SIN,SHA,40HC,4,0,0.367,0.247,0.131,0.893
TRN_04160,CUS_A,PUS,SHA,45HC,10,1,0.667,0.184,0.407,0.84
TRN_04161,CUS_B,SIN,SHA,40HC,13,2,0.509,0.401,0.088,0.71
TRN_04162,CUS_B,HAM,PUS,20GP,29,3,0.701,0.459,0.322,0.765
TRN_04163,CUS_D,HKG,SHA,40GP,27,3,0.244,0.137,0.304,0.864
TRN_04164,CUS_A,LAX,PUS,40GP,23,0,0.618,0.146,0.175,0.755
TRN_04165,CUS_B,HAM,SHA,40HC,7,3,0.373,0.486,0.129,0.623
TRN_04166,CUS_B,SGN,HAM,40GP,16,1,0.444,0.443,0.441,0.728
TRN_04167,CUS_B,SIN,PUS,20GP,14,0,0.071,0.701,0.406,0.94
TRN_04168,CUS_B,SGN,PUS,45HC,19,0,0.448,0.217,0.51,0.645
TRN_04169,CUS_D,HKG,SGN,20GP,2,3,0.171,0.271,0.039,0.904
TRN_04170,CUS_C,PUS,HKG,40HC,2,2,0.128,0.238,0.089,0.862
TRN_04171,CUS_A,RTM,RTM,20GP,9,0,0.135,0.13,0.036,0.877
TRN_04172,CUS_B,SHA,HKG,40HC,3,3,0.144,0.271,0.33,0.835
TRN_04173,CUS_C,RTM,RTM,40GP,11,1,0.433,0.227,0.302,0.626
TRN_04174,CUS_C,RTM,SGN,20GP,12,0,0.612,0.162,0.223,0.976
TRN_04175,CUS_C,SHA,SIN,40HC,28,1,0.758,0.378,0.311,0.574
TRN_04176,CUS_A,HKG,SGN,40HC,20,3,0.242,0.101,0.278,0.525
TRN_04177,CUS_B,RTM,SGN,20GP,6,1,0.237,0.233,0.072,0.776
TRN_04178,CUS_A,SIN,SGN,40HC,18,0,0.142,0.378,0.262,0.592
TRN_04179,CUS_A,LAX,LAX,45HC,3,1,0.536,0.799,0.315,0.745
TRN_04180,CUS_D,LAX,LAX,20GP,29,3,0.361,0.229,0.129,0.679
TRN_04181,CUS_A,HKG,HAM,20GP,2,0,0.674,0.071,0.316,0.27
TRN_04182,CUS_B,SIN,SGN,40HC,7,1,0.436,0.476,0.314,0.538
TRN_04183,CUS_B,PUS,SIN,45HC,16,2,0.169,0.209,0.126,0.535
TRN_04184,CUS_C,LAX,PUS,45HC,20,0,0.837,0.491,0.207,0.932
TRN_04185,CUS_C,HKG,RTM,45HC,16,2,0.71,0.614,0.187,0.995
TRN_04186,CUS_D,LAX,LAX,20GP,28,3,0.668,0.119,0.193,0.959
TRN_04187,CUS_A,PUS,HAM,40GP,6,2,0.751,0.254,0.679,0.871
TRN_04188,CUS_A,SGN,LAX,45HC,29,0,0.149,0.637,0.318,0.475
TRN_04189,CUS_D,SHA,RTM,45HC,8,2,0.618,0.224,0.262,0.844
TRN_04190,CUS_A,HKG,SIN,40HC,22,3,0.689,0.377,0.249,0.558
TRN_04191,CUS_D,SHA,PUS,40HC,10,0,0.364,0.352,0.158,0.897
TRN_04192,CUS_D,SGN,HKG,45HC,20,0,0.556,0.001,0.26,0.838
TRN_04193,CUS_D,HAM,HAM,20GP,1,2,0.233,0.418,0.062,0.745
TRN_04194,CUS_B,SGN,RTM,40GP,21,1,0.587,0.357,0.054,0.868
TRN_04195,CUS_C,RTM,SGN,20GP,24,2,0.812,0.444,0.476,0.712
TRN_04196,CUS_B,SIN,SIN,45HC,10,2,0.309,0.255,0.2,0.755
TRN_04197,CUS_D,PUS,RTM,40GP,23,0,0.183,0.32,0.267,0.879
TRN_04198,CUS_D,SIN,HAM,40HC,16,2,0.178,0.699,0.435,0.835
TRN_04199,CUS_C,SGN,LAX,40GP,10,3,0.48,0.033,0.04,0.9
TRN_04200,CUS_B,HAM,LAX,20GP,17,0,0.259,0.604,0.161,0.819
TRN_04201,CUS_B,SIN,SHA,40HC,17,2,0.438,0.188,0.137,0.792
TRN_04202,CUS_A,PUS,HAM,20GP,10,1,0.201,0.213,0.382,0.604
TRN_04203,CUS_A,LAX,RTM,40GP,10,2,0.651,0.315,0.271,0.892
TRN_04204,CUS_D,SIN,LAX,40HC,13,2,0.38,0.546,0.542,0.837
TRN_04205,CUS_A,HAM,LAX,20GP,1,2,0.457,0.261,0.078,0.636
TRN_04206,CUS_D,RTM,SGN,45HC,17,0,0.066,0.074,0.236,0.717
TRN_04207,CUS_D,SGN,RTM,45HC,18,2,0.317,0.64,0.314,0.784
TRN_04208,CUS_A,SGN,HAM,40GP,16,2,0.541,0.446,0.441,0.637
TRN_04209,CUS_D,HAM,HKG,40HC,21,2,0.29,0.394,0.407,0.758
TRN_04210,CUS_C,SGN,RTM,40HC,15,0,0.327,0.178,0.272,0.842
TRN_04211,CUS_B,SHA,PUS,40HC,10,3,0.141,0.086,0.356,0.643
TRN_04212,CUS_A,RTM,HAM,20GP,24,0,0.51,0.541,0.289,0.824
TRN_04213,CUS_C,SHA,HKG,40GP,7,0,0.319,0.111,0.13,0.523
TRN_04214,CUS_B,HAM,RTM,40GP,1,1,0.115,0.438,0.157,0.683
TRN_04215,CUS_D,LAX,LAX,40GP,8,0,0.373,0.32,0.138,0.714
TRN_04216,CUS_B,RTM,SHA,45HC,21,1,0.542,0.31,0.074,0.637
TRN_04217,CUS_C,HAM,LAX,20GP,11,0,0.354,0.208,0.147,0.804
TRN_04218,CUS_B,SIN,SHA,45HC,5,0,0.335,0.397,0.284,0.842
TRN_04219,CUS_A,SIN,LAX,40HC,14,3,0.456,0.226,0.354,0.723
TRN_04220,CUS_D,SGN,SHA,40GP,6,2,0.275,0.292,0.112,0.886
TRN_04221,CUS_A,HAM,HAM,20GP,22,1,0.433,0.319,0.445,0.76
TRN_04222,CUS_A,PUS,PUS,45HC,3,1,0.648,0.553,0.201,0.894
TRN_04223,CUS_A,SGN,SIN,45HC,6,1,0.512,0.44,0.131,0.742
TRN_04224,CUS_B,HKG,LAX,45HC,23,2,0.288,0.071,0.179,0.599
TRN_04225,CUS_B,RTM,PUS,40GP,21,0,0.381,0.596,0.35,0.789
TRN_04226,CUS_A,PUS,PUS,40GP,8,0,0.324,0.458,0.11,0.692
TRN_04227,CUS_A,LAX,PUS,20GP,28,1,0.426,0.702,0.147,0.911
TRN_04228,CUS_D,SHA,RTM,20GP,2,0,0.133,0.157,0.132,0.905
TRN_04229,CUS_B,SHA,LAX,45HC,6,3,0.213,0.083,0.21,0.724
TRN_04230,CUS_A,HAM,LAX,20GP,7,1,0.316,0.212,0.138,0.804
TRN_04231,CUS_C,PUS,SHA,45HC,15,2,0.716,0.39,0.404,0.648
TRN_04232,CUS_A,LAX,HKG,40HC,15,1,0.281,0.084,0.141,0.924
TRN_04233,CUS_A,HAM,HKG,20GP,11,0,0.714,0.175,0.137,0.641
TRN_04234,CUS_B,SHA,HKG,45HC,7,1,0.44,0.391,0.145,0.723
TRN_04235,CUS_C,RTM,HKG,20GP,18,3,0.152,0.019,0.034,0.894
TRN_04236,CUS_B,HAM,LAX,20GP,12,0,0.407,0.259,0.128,0.527
TRN_04237,CUS_D,HAM,HKG,40GP,26,3,0.499,0.405,0.242,0.909
TRN_04238,CUS_B,SHA,HAM,40GP,3,0,0.452,0.322,0.185,0.591
TRN_04239,CUS_D,SGN,SHA,40GP,26,2,0.299,0.181,0.216,0.614
TRN_04240,CUS_D,HAM,RTM,20GP,24,2,0.285,0.413,0.08,0.853
TRN_04241,CUS_D,SHA,LAX,40HC,13,2,0.371,0.041,0.372,0.546
TRN_04242,CUS_B,SGN,HAM,40HC,21,0,0.067,0.709,0.029,0.943
TRN_04243,CUS_C,SIN,SHA,40HC,22,2,0.185,0.175,0.304,0.568
TRN_04244,CUS_A,RTM,SGN,20GP,26,0,0.668,0.065,0.606,0.659
TRN_04245,CUS_A,HKG,SIN,45HC,15,2,0.339,0.398,0.152,0.97
TRN_04246,CUS_A,PUS,SGN,20GP,3,3,0.49,0.614,0.35,0.945
TRN_04247,CUS_C,HAM,SIN,40HC,23,3,0.398,0.492,0.123,0.96
TRN_04248,CUS_B,LAX,RTM,40HC,5,1,0.073,0.229,0.352,0.853
TRN_04249,CUS_C,PUS,LAX,40HC,26,2,0.28,0.697,0.311,0.751
TRN_04250,CUS_B,HKG,HKG,45HC,24,0,0.61,0.273,0.245,0.91
TRN_04251,CUS_B,RTM,SGN,45HC,21,2,0.084,0.684,0.424,0.752
TRN_04252,CUS_A,RTM,HAM,40GP,11,2,0.907,0.204,0.461,0.559
TRN_04253,CUS_D,SGN,HKG,40GP,2,0,0.525,0.726,0.149,0.921
TRN_04254,CUS_A,SHA,PUS,40HC,13,3,0.457,0.415,0.23,0.751
TRN_04255,CUS_A,PUS,SIN,45HC,8,1,0.5,0.81,0.031,0.791
TRN_04256,CUS_D,HKG,LAX,45HC,29,3,0.378,0.29,0.148,0.915
TRN_04257,CUS_D,HAM,SGN,40GP,23,0,0.693,0.346,0.401,0.755
TRN_04258,CUS_D,HAM,HKG,20GP,6,0,0.549,0.221,0.346,0.691
TRN_04259,CUS_C,HKG,HAM,40HC,1,2,0.073,0.269,0.197,0.654
TRN_04260,CUS_B,SGN,SGN,45HC,27,0,0.33,0.033,0.554,0.899
TRN_04261,CUS_B,SHA,SGN,40HC,16,3,0.358,0.11,0.174,0.857
TRN_04262,CUS_C,LAX,PUS,45HC,22,3,0.311,0.201,0.299,0.751
TRN_04263,CUS_D,HKG,SIN,45HC,18,0,0.638,0.228,0.24,0.645
TRN_04264,CUS_D,LAX,HKG,40HC,10,3,0.201,0.386,0.253,0.684
TRN_04265,CUS_B,LAX,SIN,20GP,24,1,0.202,0.297,0.256,0.884
TRN_04266,CUS_A,SGN,SGN,40GP,7,3,0.677,0.046,0.159,0.755
TRN_04267,CUS_A,SGN,RTM,40HC,24,2,0.23,0.174,0.426,0.673
TRN_04268,CUS_B,PUS,LAX,40HC,29,1,0.375,0.09,0.34,0.772
TRN_04269,CUS_D,PUS,HAM,20GP,3,0,0.146,0.283,0.462,0.88
TRN_04270,CUS_C,RTM,HAM,45HC,23,1,0.501,0.098,0.1,0.766
TRN_04271,CUS_B,SGN,PUS,45HC,20,1,0.482,0.075,0.423,0.906
TRN_04272,CUS_C,SHA,SGN,45HC,23,2,0.222,0.13,0.586,0.775
TRN_04273,CUS_A,SHA,LAX,40GP,23,3,0.281,0.445,0.15,0.844
TRN_04274,CUS_A,LAX,RTM,40HC,28,3,0.274,0.539,0.196,0.485
TRN_04275,CUS_B,PUS,RTM,45HC,4,1,0.279,0.313,0.425,0.693
TRN_04276,CUS_D,LAX,RTM,40GP,9,0,0.52,0.669,0.149,0.683
TRN_04277,CUS_A,SHA,HKG,40HC,15,2,0.164,0.119,0.286,0.614
TRN_04278,CUS_D,SGN,SGN,45HC,26,2,0.417,0.678,0.025,0.871
TRN_04279,CUS_D,SGN,PUS,40HC,19,2,0.036,0.145,0.144,0.83
TRN_04280,CUS_C,SGN,LAX,20GP,18,2,0.532,0.162,0.114,0.76
TRN_04281,CUS_B,PUS,SGN,20GP,10,2,0.392,0.296,0.072,0.702
TRN_04282,CUS_D,SHA,LAX,20GP,4,1,0.102,0.316,0.245,0.673
TRN_04283,CUS_A,HKG,SIN,40HC,11,0,0.336,0.101,0.119,0.829
TRN_04284,CUS_A,PUS,SGN,40GP,14,3,0.285,0.235,0.246,0.802
TRN_04285,CUS_D,SHA,PUS,45HC,3,0,0.405,0.398,0.346,0.612
TRN_04286,CUS_D,HKG,HAM,40HC,5,0,0.033,0.692,0.22,0.701
TRN_04287,CUS_C,SGN,HKG,40HC,23,0,0.628,0.542,0.309,0.56
TRN_04288,CUS_B,SGN,PUS,45HC,8,1,0.257,0.24,0.273,0.816
TRN_04289,CUS_A,SIN,SIN,40HC,7,1,0.102,0.315,0.34,0.829
TRN_04290,CUS_C,SIN,PUS,45HC,3,2,0.282,0.561,0.179,0.723
TRN_04291,CUS_D,PUS,SGN,40HC,13,0,0.284,0.395,0.463,0.779
TRN_04292,CUS_D,PUS,HAM,40GP,2,1,0.218,0.208,0.109,0.883
TRN_04293,CUS_D,HAM,RTM,20GP,15,2,0.197,0.292,0.14,0.682
TRN_04294,CUS_D,SGN,HKG,45HC,3,1,0.076,0.635,0.066,0.519
TRN_04295,CUS_C,HAM,RTM,20GP,3,2,0.436,0.174,0.468,0.807
TRN_04296,CUS_A,LAX,PUS,45HC,29,1,0.093,0.599,0.176,0.571
TRN_04297,CUS_C,SGN,RTM,45HC,13,3,0.307,0.429,0.301,0.953
TRN_04298,CUS_A,PUS,SIN,40GP,9,1,0.601,0.129,0.383,0.713
TRN_04299,CUS_B,PUS,LAX,40HC,5,3,0.243,0.252,0.203,0.931
TRN_04300,CUS_C,SGN,HAM,20GP,14,1,0.452,0.544,0.147,0.902
TRN_04301,CUS_C,HAM,SIN,45HC,7,1,0.258,0.484,0.032,0.683
TRN_04302,CUS_C,LAX,PUS,20GP,7,3,0.492,0.353,0.354,0.617
TRN_04303,CUS_A,SHA,LAX,45HC,11,1,0.466,0.263,0.24,0.804
TRN_04304,CUS_A,SHA,LAX,45HC,4,2,0.518,0.427,0.116,0.746
TRN_04305,CUS_D,RTM,PUS,45HC,15,0,0.627,0.054,0.12,0.901
TRN_04306,CUS_A,PUS,PUS,40HC,12,3,0.177,0.586,0.094,0.455
TRN_04307,CUS_A,SIN,SGN,45HC,13,3,0.352,0.628,0.201,0.859
TRN_04308,CUS_A,PUS,PUS,40GP,23,2,0.514,0.277,0.367,0.717
TRN_04309,CUS_A,HAM,SGN,20GP,3,1,0.1,0.422,0.255,0.95
TRN_04310,CUS_A,RTM,SIN,40GP,8,1,0.299,0.141,0.261,0.956
TRN_04311,CUS_D,LAX,SIN,40HC,11,1,0.245,0.505,0.033,0.506
TRN_04312,CUS_C,PUS,PUS,40GP,12,1,0.795,0.138,0.588,0.75
TRN_04313,CUS_C,PUS,RTM,40GP,2,2,0.884,0.383,0.239,0.941
TRN_04314,CUS_B,HKG,HKG,45HC,8,0,0.162,0.16,0.428,0.553
TRN_04315,CUS_B,PUS,PUS,40HC,8,1,0.539,0.503,0.391,0.753
TRN_04316,CUS_B,RTM,SHA,40HC,27,1,0.274,0.569,0.104,0.896
TRN_04317,CUS_A,HAM,PUS,45HC,3,1,0.717,0.209,0.412,0.855
TRN_04318,CUS_B,PUS,SGN,45HC,15,1,0.451,0.478,0.215,0.824
TRN_04319,CUS_C,HKG,HAM,45HC,5,1,0.422,0.199,0.1,0.619
TRN_04320,CUS_B,SIN,HKG,20GP,29,3,0.328,0.141,0.164,0.579
TRN_04321,CUS_C,SIN,SHA,20GP,15,1,0.237,0.47,0.293,0.903
TRN_04322,CUS_D,SIN,PUS,45HC,10,0,0.391,0.406,0.271,0.744
TRN_04323,CUS_A,PUS,SHA,40HC,27,3,0.61,0.238,0.393,0.72
TRN_04324,CUS_B,SHA,SHA,20GP,19,1,0.343,0.208,0.088,0.428
TRN_04325,CUS_D,HAM,SHA,20GP,6,2,0.54,0.149,0.301,0.726
TRN_04326,CUS_D,PUS,RTM,45HC,21,3,0.678,0.473,0.282,0.753
TRN_04327,CUS_A,HAM,HKG,40HC,22,2,0.737,0.515,0.153,0.916
TRN_04328,CUS_C,HAM,SHA,20GP,15,2,0.402,0.347,0.053,0.712
TRN_04329,CUS_D,SGN,SIN,20GP,2,2,0.17,0.221,0.158,0.743
TRN_04330,CUS_D,HKG,LAX,20GP,22,0,0.797,0.228,0.06,0.686
TRN_04331,CUS_C,SGN,SGN,20GP,10,0,0.431,0.205,0.544,0.623
TRN_04332,CUS_B,LAX,PUS,20GP,4,0,0.29,0.278,0.202,0.762
TRN_04333,CUS_A,RTM,HKG,20GP,12,1,0.226,0.442,0.17,0.881
TRN_04334,CUS_A,HAM,SHA,40GP,15,3,0.068,0.246,0.648,0.749
TRN_04335,CUS_B,LAX,SGN,40GP,4,2,0.506,0.286,0.12,0.769
TRN_04336,CUS_A,SIN,SHA,20GP,7,3,0.253,0.198,0.321,0.869
TRN_04337,CUS_C,LAX,SIN,40GP,19,1,0.303,0.043,0.569,0.799
TRN_04338,CUS_A,HKG,HAM,40HC,20,3,0.335,0.216,0.159,0.807
TRN_04339,CUS_B,LAX,PUS,45HC,5,2,0.725,0.66,0.041,0.676
TRN_04340,CUS_C,SGN,HAM,40GP,8,0,0.553,0.131,0.12,0.67
TRN_04341,CUS_B,SGN,SIN,20GP,24,2,0.505,0.345,0.05,0.891
TRN_04342,CUS_B,PUS,SHA,40GP,3,2,0.602,0.183,0.325,0.795
TRN_04343,CUS_D,SHA,SIN,45HC,18,1,0.378,0.319,0.106,0.877
TRN_04344,CUS_B,SIN,SHA,20GP,13,3,0.205,0.09,0.296,0.835
TRN_04345,CUS_A,SHA,PUS,40HC,22,1,0.22,0.327,0.06,0.523
TRN_04346,CUS_A,PUS,SGN,45HC,2,2,0.608,0.577,0.246,0.862
TRN_04347,CUS_C,LAX,SGN,40GP,5,2,0.43,0.163,0.347,0.714
TRN_04348,CUS_B,SGN,SGN,40HC,24,0,0.275,0.289,0.051,0.828
TRN_04349,CUS_B,PUS,PUS,20GP,10,0,0.742,0.345,0.025,0.941
TRN_04350,CUS_C,SGN,PUS,20GP,11,3,0.584,0.144,0.238,0.702
TRN_04351,CUS_B,RTM,SHA,20GP,21,3,0.488,0.131,0.102,0.8
TRN_04352,CUS_A,LAX,SGN,45HC,14,3,0.465,0.146,0.348,0.797
TRN_04353,CUS_B,PUS,HKG,40GP,14,0,0.31,0.305,0.204,0.928
TRN_04354,CUS_C,RTM,SIN,40GP,2,2,0.466,0.088,0.147,0.783
TRN_04355,CUS_D,LAX,SGN,40GP,19,0,0.339,0.65,0.271,0.673
TRN_04356,CUS_D,PUS,SIN,40GP,5,1,0.305,0.425,0.184,0.544
TRN_04357,CUS_D,SGN,SIN,20GP,12,3,0.08,0.575,0.134,0.874
TRN_04358,CUS_A,SIN,SIN,45HC,11,1,0.699,0.506,0.22,0.584
TRN_04359,CUS_C,LAX,RTM,40HC,20,1,0.557,0.165,0.15,0.822
TRN_04360,CUS_B,HAM,HAM,20GP,20,1,0.426,0.425,0.426,0.494
TRN_04361,CUS_A,PUS,SHA,40HC,19,1,0.523,0.319,0.15,0.506
TRN_04362,CUS_D,HAM,HKG,40HC,18,0,0.764,0.365,0.04,0.794
TRN_04363,CUS_D,SHA,LAX,40GP,9,1,0.346,0.343,0.246,0.806
TRN_04364,CUS_A,SIN,SHA,20GP,11,3,0.153,0.45,0.08,0.423
TRN_04365,CUS_A,LAX,RTM,45HC,26,0,0.573,0.693,0.391,0.598
TRN_04366,CUS_B,LAX,RTM,40GP,21,1,0.387,0.613,0.195,0.958
TRN_04367,CUS_B,SGN,RTM,45HC,22,2,0.36,0.098,0.008,0.694
TRN_04368,CUS_D,HAM,SIN,20GP,26,1,0.087,0.298,0.242,0.658
TRN_04369,CUS_B,RTM,RTM,40HC,2,2,0.547,0.489,0.144,0.691
TRN_04370,CUS_D,PUS,SHA,45HC,1,1,0.3,0.316,0.069,0.912
TRN_04371,CUS_C,HAM,SIN,45HC,2,0,0.635,0.174,0.344,0.819
TRN_04372,CUS_B,LAX,PUS,40HC,15,3,0.348,0.49,0.389,0.889
TRN_04373,CUS_C,SGN,LAX,45HC,21,3,0.407,0.51,0.659,0.632
